YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2022,3,32.3733,-91.7256,0,0,0,0,0,50000.0,0.0,163.92830179141623,True
2022,3,32.1463,-91.6868,1,0,0,0,0,85000.0,0.0,160.84265748880605,True
2022,3,32.186,-88.8433,0,0,0,0,0,35000.0,0.0,107.84072541531646,True
2022,3,32.931,-89.512,1,0,0,0,0,150000.0,0.0,84.84406558101897,True
2022,3,32.341,-90.117,0,0,0,0,0,30000.0,0.0,14.185109321759407,True
2022,3,31.201,-89.349,0,0,0,0,0,10000.0,0.0,120.64681573057504,True
2022,3,32.465,-90.6,1,0,0,0,0,10000.0,0.0,61.36065464440237,True
2022,3,32.66,-90.245,0,0,0,0,0,100.0,0.0,48.815871169276974,True
2022,3,33.0779,-89.7654,1,0,0,0,0,0.0,25000.0,91.0611559915012,True
2022,3,32.1109,-89.4196,0,0,0,0,0,0.0,2000.0,56.377336408117685,True
2022,7,40.0421,-84.23,1,0,0,0,0,100000.0,0.0,77.4612251555177,True
2022,3,32.79,-89.97,1,0,0,0,0,50000.0,0.0,56.72667788919787,True
2022,3,33.4021,-89.933,0,0,0,0,0,2000.0,10000.0,124.86544562769812,True
2022,3,33.0475,-88.5701,1,0,0,0,0,55000.0,0.0,97.0572418857225,True
2022,3,32.6016,-88.8976,3,0,0,0,0,400000.0,75000.0,108.078949078139,True
2022,3,32.4093,-88.5061,0,0,0,0,0,5000.0,0.0,139.62014511120927,True
2022,3,33.332,-90.17,1,0,0,0,0,10000.0,0.0,118.25665850372931,True
2022,3,32.4718,-91.8204,1,0,0,0,0,50000.0,0.0,173.7269825519421,True
2022,3,32.3844,-88.4942,1,0,0,0,0,75000.0,0.0,140.49547481811038,True
2022,3,32.2821,-90.2274,1,0,0,0,0,175000.0,0.0,22.841500245987316,True
2022,3,33.351,-89.8066,1,0,0,0,0,30000.0,0.0,120.24482485989881,True
2022,3,31.2645,-89.4659,1,0,0,0,0,20000.0,0.0,122.1936797692001,True
2022,3,30.9197,-89.2525,2,0,0,0,0,250000.0,0.0,100.35397690217421,True
2022,3,32.225,-88.705,1,0,0,0,0,150000.0,0.0,120.4706090830178,True
2022,4,43.651,-92.4214,1,0,0,0,0,650000.0,0.0,100.67074121591203,True
2022,4,43.8998,-91.9822,0,0,0,0,0,10000.0,0.0,64.0009074871401,True
2022,4,43.9088,-91.897,0,0,0,0,0,10000.0,0.0,57.39299719297054,True
2022,3,42.871,-89.1947,1,0,0,0,0,50000.0,0.0,53.54495730545467,True
2022,11,33.8055,-94.9175,4,0,0,6,0,35000000.0,0.0,172.77705163671828,True
2022,5,46.3614,-94.8706,1,0,0,0,0,0.0,0.0,196.44489079932987,True
