YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2013,11,40.488,-87.7339,0,0,0,0,0,0.0,0.0,127.57516532809268,True
2013,11,40.5557,-87.1475,1,0,0,0,0,50000.0,0.0,119.71274097141243,True
2013,6,41.2924,-87.9086,0,0,0,0,0,35000.0,0.0,37.665444673723314,True
2013,6,39.08,-77.32,0,0,0,0,0,1000.0,5000.0,18.51537138844792,True
2013,7,39.628,-76.182,0,0,0,0,0,3000.0,2000.0,109.7562666466734,True
2013,10,42.4918,-96.59,0,0,0,0,0,0.0,0.0,122.38780051232055,True
2013,10,42.3941,-96.7337,0,0,0,0,0,0.0,0.0,123.20981466185049,True
2013,7,40.694,-80.943,0,0,0,0,0,20000.0,0.0,63.80930540133533,True
2013,5,38.9745,-99.1969,0,0,0,0,0,0.0,0.0,150.80346152886517,True
2013,5,32.3331,-93.7995,0,0,0,0,0,0.0,0.0,13.665032673411135,True
2013,5,37.5055,-101.88,0,0,0,0,0,0.0,0.0,170.6667040205137,True
2013,4,40.0656,-101.4581,1,0,0,0,0,250000.0,0.0,80.4013348156058,True
2013,7,33.943,-96.731,0,0,0,0,0,0.0,0.0,161.3817891238512,True
2013,5,39.5158,-89.1932,0,0,0,0,0,0.0,0.0,71.63139725584357,True
2013,5,40.5356,-87.2048,0,0,0,0,0,0.0,0.0,121.07178724782169,True
2013,5,43.8993,-112.4874,0,0,0,0,0,0.0,0.0,89.69997793252146,True
2013,5,37.77,-101.47,0,0,0,0,0,0.0,0.0,131.95450055122652,True
2013,5,37.7666,-101.387,0,0,0,0,0,0.0,0.0,124.65940453283179,True
2013,1,33.8723,-88.2317,1,0,0,0,0,0.0,0.0,9.406145531940604,True
2013,1,33.7264,-87.9037,1,0,0,0,0,0.0,0.0,43.64381842654865,True
2013,1,30.6496,-91.1972,0,0,0,0,0,20000.0,0.0,76.97321688834897,True
2013,5,38.8259,-99.4319,0,0,0,0,0,0.0,0.0,127.36441510476605,True
2013,6,43.2799,-123.4162,0,0,0,0,0,1000.0,0.0,145.0233926066748,True
2013,6,40.361,-83.182,0,0,0,0,0,200000.0,5000.0,117.98362614849235,True
2013,5,38.242,-99.1818,0,0,0,0,0,0.0,0.0,87.28505592523294,True
2013,5,38.6771,-99.7453,0,0,0,0,0,0.0,0.0,103.73979447301548,True
2013,6,27.6816,-97.5303,0,0,0,0,0,0.0,0.0,11.533326093685854,True
2013,5,34.3652,-94.4992,1,0,0,0,0,10000.0,0.0,103.6393476251315,True
2013,6,41.7344,-88.8923,1,0,0,0,0,20000.0,0.0,68.64046320961663,True
2013,6,38.096,-77.539,0,0,0,0,0,10000.0,5000.0,97.96511133647837,True
2013,6,34.716,-82.423,0,0,0,0,0,5000.0,0.0,26.271829292972026,True
2013,5,32.3345,-93.8128,0,0,0,0,0,0.0,0.0,13.208053002465846,True
2013,6,38.278,-76.74,0,0,0,0,0,0.0,5000.0,101.2024170694137,True
2013,6,38.401,-76.541,0,0,0,0,0,0.0,10000.0,104.10486527739526,True
2013,10,40.7834,-96.2938,0,0,0,0,0,0.0,0.0,60.010231597657146,True
2013,5,36.0419,-94.5416,1,0,0,0,0,100000.0,0.0,85.12443582704266,True
2013,5,39.1362,-100.5632,0,0,0,0,0,0.0,0.0,101.21433523220621,True
2013,5,39.072,-89.7264,2,0,0,3,0,0.0,0.0,92.5927353818652,True
2013,5,36.2001,-94.569,1,0,0,0,0,50000.0,0.0,89.35035504589305,True
2013,5,36.32,-93.9296,1,0,0,0,0,50000.0,0.0,112.16163291669072,True
2013,6,37.5245,-99.4956,1,0,0,0,0,18000.0,0.0,49.26523257212245,True
2013,4,30.044,-90.272,1,0,0,0,0,150000.0,0.0,54.45904331704234,True
2013,5,33.35,-100.48,0,0,0,0,0,0.0,0.0,128.24352724690402,True
2013,7,28.0209,-82.6655,0,0,0,0,0,10000.0,0.0,43.62374163966305,True
2013,4,28.04,-97.38,0,0,0,0,0,0.0,0.0,31.246200360626098,True
2013,5,42.8019,-114.4085,0,0,0,0,0,0.0,0.0,144.18143151013993,True
