YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2023,8,39.02,-87.97,39.0214,-87.9689,-1,0,0,0,0,0.0,0.0,87.13014991898396,True
2023,6,36.914,-98.422,36.922,-98.398,-1,0,0,0,0,0.0,0.0,32.525332764607334,True
2023,1,40.0109,-89.0144,40.0136,-89.0096,0,0,0,0,0,0.0,0.0,31.516016090221665,True
2023,5,33.43,-103.23,33.43,-103.22,-1,0,0,0,0,0.0,0.0,133.56289054620274,True
2023,5,33.4,-103.14,33.4,-103.08,-1,0,0,0,0,0.0,0.0,126.10435312276901,True
2023,7,47.7504,-118.7593,47.75,-118.74,0,0,0,0,0,0.0,0.0,85.15362459666294,True
2023,7,42.4246,-84.1361,42.426,-84.129,0,0,0,0,0,50000.0,0.0,62.44143307208292,True
2023,3,41.6381,-89.2287,41.7106,-89.1141,1,0,0,0,0,0.0,0.0,95.18831238127248,True
2023,3,42.3489,-88.9027,42.4932,-88.7232,1,0,0,0,0,0.0,0.0,74.597218077195,True
2023,4,31.3458,-96.6184,31.3464,-96.612,0,0,0,0,0,0.0,0.0,100.6000257687907,True
2023,3,40.9559,-88.6529,40.9562,-88.6525,-1,0,0,0,0,0.0,0.0,86.35281287036024,True
2023,3,41.6508,-89.3128,41.7302,-89.1674,2,0,0,0,0,0.0,0.0,102.22525815405659,True
2023,8,38.167,-90.057,38.167,-90.05,0,0,0,0,0,0.0,0.0,80.42822157730099,True
2023,6,30.42,-88.57,30.4,-88.53,2,0,0,6,0,773000.0,0.0,42.808036383704724,True
2023,1,29.75,-90.15,29.78,-90.11,-1,0,0,0,0,0.0,0.0,89.08362194486564,True
2023,4,35.532,-80.882,35.568,-80.753,0,0,0,0,0,10000.0,0.0,141.33680112666082,True
2023,1,31.7617,-89.1008,31.773,-89.0584,1,0,0,0,0,50000.0,0.0,101.29802506172014,True
2023,2,34.0608,-88.4525,34.0741,-88.4289,1,0,0,0,0,25000.0,0.0,21.479857446545456,True
2023,2,35.0939,-88.6307,35.1025,-88.5764,1,0,0,0,0,150000.0,0.0,116.27490191465269,True
2023,6,40.7109,-74.5804,40.7286,-74.5689,1,0,0,0,0,0.0,0.0,86.15752809138574,True
2023,8,39.632,-89.5349,39.575,-89.101,2,0,0,0,0,0.0,0.0,60.07985920272343,True
2023,9,36.33,-76.53,36.334,-76.5369,0,0,0,0,0,0.0,0.0,84.26574144839306,True
2023,5,41.6178,-96.5999,41.742,-96.552,2,0,0,0,0,0.0,0.0,38.363333455616996,True
2023,4,31.3592,-85.8293,31.3614,-85.8255,0,0,0,0,0,25000.0,0.0,36.870118775205526,True
2023,8,32.3209,-111.3535,32.3224,-111.3536,0,0,0,0,0,0.0,0.0,83.05219489719559,True
2023,9,41.8109,-71.8178,41.8183,-71.7905,0,0,0,0,0,6000.0,0.0,58.62807180102864,True
2023,2,35.469,-96.875,35.469,-96.875,1,0,0,0,0,5000.0,0.0,39.51028100608934,True
2023,9,41.8586,-71.6736,41.861,-71.6712,1,0,0,0,0,20000.0,0.0,45.712762203236856,True
2023,7,42.248,-72.072,42.274,-72.054,0,0,0,0,0,7000.0,0.0,83.71367902355537,True
2023,7,42.0538,-71.1918,42.0542,-71.1887,0,0,0,0,0,5000.0,0.0,11.807930094410732,True
2023,4,31.248,-85.4516,31.2417,-85.4255,1,0,0,0,0,5000.0,0.0,23.64602489095533,True
2023,4,30.8719,-84.5112,30.8731,-84.4879,1,0,0,0,0,0.0,0.0,55.5609112714836,True
2023,4,30.8838,-84.4398,30.8802,-84.4352,1,0,0,0,0,25000.0,0.0,55.106392765496636,True
2023,4,30.8596,-84.0252,30.874,-84.0137,1,0,0,0,0,0.0,0.0,59.03119465078709,True
2023,4,30.9005,-83.9794,30.9206,-83.9491,1,0,0,0,0,5000.0,0.0,65.16244101356362,True
2023,4,30.395,-83.7363,30.3953,-83.727,1,0,0,0,0,0.0,0.0,56.83640925294274,True
2023,4,30.6255,-84.3921,30.6275,-84.3674,0,0,0,0,0,0.0,0.0,26.066645772773285,True
2023,4,30.21,-85.22,30.2181,-85.2081,0,0,0,0,0,0.0,0.0,78.02627655298046,True
2023,4,30.2485,-85.6647,30.2573,-85.656,1,0,0,0,0,200000.0,0.0,42.965680421723235,True
2023,4,30.272,-84.637,30.294,-84.608,0,0,0,0,0,0.0,0.0,32.69670431305666,True
2023,2,36.94,-98.306,36.941,-98.304,0,0,0,0,0,10000.0,0.0,27.254893086215667,True
2023,1,37.21,-88.93,37.22,-88.91,1,0,0,0,0,0.0,0.0,21.082098734603715,True
2023,1,33.2939,-92.7057,33.2965,-92.703,1,0,0,0,0,25000.0,0.0,141.54121975524583,True
2023,1,32.086,-83.392,32.104,-83.361,0,0,0,0,0,0.0,0.0,65.60516293087754,True
2023,1,36.7218,-96.6194,36.7219,-96.6174,-1,0,0,0,0,0.0,0.0,112.27536557801245,True
2023,1,36.706,-94.874,36.713,-94.867,1,0,0,0,0,75000.0,0.0,85.42509196870294,True
2023,1,35.4105,-94.9746,35.41,-94.9317,-1,0,0,0,0,0.0,0.0,57.15164840109399,True
2023,1,34.694,-93.0673,34.7208,-93.0503,1,0,0,2,0,5000000.0,0.0,75.25058930368989,True
2023,1,38.6581,-84.5797,38.6603,-84.5756,0,0,0,0,0,150000.0,0.0,107.09112664895967,True
2023,8,41.879,-79.7884,41.8734,-79.784,0,0,0,0,0,5000.0,0.0,146.95385645262851,True
2023,1,34.247,-82.186,34.255,-82.151,1,0,0,0,0,200000.0,0.0,70.82110940515695,True
2023,1,34.412,-81.815,34.517,-81.72,1,0,0,0,0,0.0,0.0,64.16987787006423,True
2023,2,34.937,-99.682,34.995,-99.506,1,0,0,0,0,50000.0,0.0,90.81852042727782,True
2023,2,34.987,-99.202,35.076,-99.126,1,0,0,0,0,100000.0,0.0,72.46717207273458,True
2023,1,37.18,-88.99,37.21,-88.93,1,0,0,0,0,50000.0,0.0,22.977138740003276,True
2023,1,35.342,-81.14,35.361,-81.035,0,0,0,0,0,0.0,0.0,110.67396120905578,True
2023,1,33.5262,-91.3273,33.5342,-91.325,0,0,0,0,0,5000.0,0.0,169.16013936569877,True
2023,1,36.59,-77.32,36.61,-77.29,0,0,0,0,0,50000.0,0.0,51.89080399345425,True
2023,1,36.837,-87.5283,36.8467,-87.51,0,0,0,0,0,30000.0,0.0,24.371298317917482,True
2023,2,35.163,-98.284,35.206,-98.223,0,0,0,0,0,30000.0,0.0,93.31160345130534,True
2023,2,35.424,-97.66,35.494,-97.614,1,0,0,0,0,100000.0,0.0,36.10106611836831,True
2023,2,35.123,-97.55,35.164,-97.454,2,0,0,0,0,200000.0,0.0,34.015207922121746,True
2023,1,37.23,-88.89,37.22,-88.91,0,0,0,0,0,15000.0,0.0,20.80037328003353,True
2023,1,40.422,-88.367,40.449,-88.324,1,0,0,0,0,0.0,0.0,87.62424685775186,True
2023,2,35.276,-98.013,35.278,-98.011,0,0,0,0,0,10000.0,0.0,67.0212057003846,True
2023,2,35.15,-99.918,35.188,-99.838,1,0,0,0,0,75000.0,0.0,122.75599833115238,True
2023,2,34.81,-99.954,34.865,-99.841,-1,0,0,0,0,0.0,0.0,102.39187808244667,True
2023,2,35.164,-97.454,35.343,-97.177,2,0,0,12,0,50000000.0,0.0,24.688114320373305,True
2023,1,30.3557,-86.0433,30.3629,-86.0385,0,0,0,0,0,0.0,0.0,26.033106742984806,True
2023,1,30.2885,-85.0355,30.293,-85.0297,0,0,0,0,0,10000.0,0.0,68.88283221277833,True
2023,1,30.35,-86.15,30.3605,-86.1284,0,0,0,0,0,0.0,0.0,32.414790660186085,True
2023,1,30.2939,-84.2843,30.2978,-84.2812,1,0,0,0,0,100000.0,0.0,12.287750490716187,True
2023,1,31.6778,-85.3872,31.7042,-85.271,1,0,0,0,0,50000.0,0.0,25.106316202082773,True
2023,1,30.3172,-84.3812,30.3497,-84.342,1,0,0,0,0,0.0,0.0,10.241953940346324,True
2023,1,31.1474,-83.444,31.183,-83.3535,2,0,0,0,0,500000.0,0.0,50.92305550580824,True
2023,1,38.32,-121.14,38.32,-121.14,0,0,0,0,0,25000.0,0.0,51.00423931516922,True
2023,1,32.723,-87.474,32.7427,-87.4061,0,0,0,0,0,0.0,0.0,82.5269386174946,True
2023,1,32.4249,-85.4533,32.4297,-85.4351,0,0,0,0,0,0.0,0.0,33.91706493758897,True
2023,1,32.8027,-87.2421,32.836,-87.169,1,0,0,0,0,0.0,0.0,60.223465371967485,True
2023,6,32.3565,-89.811,32.3709,-89.8076,0,0,0,0,0,1000.0,0.0,18.384971560383715,True
2023,1,39.9435,-89.2047,39.9437,-89.2042,-1,0,0,0,0,0.0,0.0,25.61577292879826,True
2023,1,30.4612,-93.2406,30.5101,-93.148,1,0,0,0,0,20000.0,0.0,37.425708127730935,True
2023,1,32.384,-85.9258,32.3907,-85.9175,0,0,0,0,0,0.0,0.0,21.236954193816914,True
2023,1,32.8493,-87.0548,32.8737,-87.0158,0,0,0,0,0,0.0,0.0,44.65076547507456,True
2023,1,36.346,-95.298,36.397,-95.228,0,0,0,0,0,50000.0,0.0,30.511467941582676,True
2023,1,30.43,-86.05,30.45,-86.01,0,0,0,0,0,0.0,0.0,19.40725099012085,True
2023,1,30.4116,-86.3182,30.4161,-86.3062,2,0,0,0,0,250000.0,0.0,41.65095801860861,True
2023,1,30.1797,-93.7106,30.2828,-93.546,2,0,0,0,0,250000.0,0.0,47.95002406175052,True
2023,1,30.4028,-93.3181,30.4665,-93.1998,2,0,0,3,0,500000.0,0.0,32.38066174954453,True
2023,1,35.32,-95.474,35.413,-95.374,1,0,0,0,0,100000.0,0.0,95.41784899016005,True
2023,1,31.7499,-93.4807,31.8192,-93.446,1,0,0,0,0,15000.0,0.0,81.64126311524431,True
2023,6,31.2508,-89.8261,31.2543,-89.7945,0,0,0,0,0,60000.0,0.0,98.42587592123455,True
2023,1,32.0582,-93.2735,32.0626,-93.2729,0,0,0,0,0,10000.0,0.0,68.9659826630143,True
2023,2,35.7864,-93.4669,35.8121,-93.4152,1,0,0,0,0,200000.0,0.0,97.97586707256197,True
2023,2,35.8649,-92.7179,35.8727,-92.6957,1,0,0,0,0,10000.0,0.0,121.6122948840001,True
2023,1,32.172,-92.7048,32.3646,-92.5957,2,0,0,3,0,850000.0,0.0,111.20787915081256,True
2023,2,33.91,-117.98,33.909,-117.9799,0,0,0,0,0,0.0,0.0,123.58664487637567,True
2023,1,39.7852,-89.196,39.7866,-89.1942,-1,0,0,0,0,0.0,0.0,42.353377905620405,True
2023,1,32.6239,-86.4098,32.6747,-86.2678,2,0,0,0,0,0.0,0.0,58.90144148533981,True
2023,1,32.784,-92.1695,32.8271,-92.1251,2,0,0,0,0,250000.0,0.0,160.893312857353,True
2023,1,33.3164,-93.3557,33.3655,-93.2895,1,0,0,0,0,35000.0,0.0,106.3909157308718,True
2023,6,32.243,-89.73,32.2777,-89.6844,1,0,0,0,0,10000.0,0.0,24.275650473941973,True
2023,6,32.0465,-89.563,32.0729,-89.5303,0,0,0,0,0,5000.0,0.0,47.41095664820387,True
2023,1,32.6835,-87.3491,32.6848,-87.3469,1,0,0,0,0,0.0,0.0,76.64097362998534,True
2023,1,32.5609,-86.5972,32.5841,-86.5506,0,0,0,0,0,0.0,0.0,69.82892755478942,True
2023,1,32.993,-86.515,33.0059,-86.4899,0,0,0,0,0,0.0,0.0,30.969371298983365,True
2023,1,33.3464,-85.6469,33.3542,-85.6304,0,0,0,0,0,0.0,0.0,91.0225908078685,True
2023,1,33.1034,-92.8093,33.1898,-92.6862,1,0,0,0,0,130000.0,0.0,120.71786610910415,True
2023,6,32.1226,-90.1315,32.1663,-90.0429,2,0,0,0,0,200000.0,0.0,22.310244845755086,True
2023,6,32.118,-90.0116,32.1222,-90.002,0,0,0,0,0,2000.0,0.0,18.192853102668032,True
2023,6,32.0915,-89.4102,32.1144,-89.3784,0,0,0,0,0,75000.0,0.0,57.96207663050254,True
2023,6,32.3554,-89.9352,32.3444,-89.9028,1,0,0,0,0,25000.0,0.0,9.577152004752561,True
2023,1,29.833,-94.1996,29.8769,-94.123,1,0,0,0,0,15000.0,0.0,93.97481706276537,True
2023,1,30.0741,-93.8921,30.1797,-93.7106,2,0,0,2,0,1000000.0,0.0,65.30141355569077,True
2023,1,39.8744,-89.2868,39.8753,-89.2855,-1,0,0,0,0,0.0,0.0,30.993602302906613,True
2023,2,41.7839,-88.1619,41.8038,-88.1539,0,0,0,0,0,0.0,0.0,20.965870151561504,True
2023,2,41.5501,-88.2636,41.56,-88.256,0,0,0,0,0,0.0,0.0,16.08099493655024,True
2023,2,41.56,-88.256,41.5767,-88.2402,0,0,0,0,0,0.0,0.0,15.100775972040596,True
2023,2,36.8,-94.42,36.8105,-94.4165,1,0,0,0,0,550000.0,0.0,102.65963486730917,True
2023,2,37.56,-93.69,37.573,-93.673,0,0,0,0,0,0.0,0.0,44.25903889130212,True
2023,4,26.506,-80.08,26.511,-80.069,0,0,0,0,0,50000.0,0.0,104.98031908317992,True
2023,4,26.8251,-80.0897,26.8495,-80.0593,2,0,0,0,0,250000.0,0.0,138.85014190322013,True
2023,2,36.07,-92.837,36.1077,-92.726,2,0,0,2,0,200000.0,0.0,138.97334403473877,True
2023,2,36.0425,-92.9051,36.07,-92.837,2,0,0,0,0,100000.0,0.0,139.79446444703137,True
2023,2,35.3868,-100.1214,35.4018,-100.0935,1,0,0,0,0,0.0,0.0,145.0872877197634,True
