YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE
1998,6,39.67,-79.5,2
1998,6,39.73,-78.97,2
1998,6,36.13,-98.57,0
1998,6,39.72,-79.55,2
1998,6,40.37,-79.75,1
1998,10,45.0,-122.8,0
1998,10,45.27,-122.7,0
1998,11,35.47,-93.93,0
1998,11,35.33,-94.42,1
1998,12,40.23,-87.8,0
1998,8,38.7,-75.07,0
1998,9,31.72,-85.75,0
1998,9,32.0,-85.78,0
1998,9,32.13,-86.5,0
1998,9,40.63,-74.32,1
1998,5,36.93,-98.23,0
1998,5,36.9,-97.98,0
1998,9,38.52,-98.77,0
1998,9,38.48,-98.77,0
1998,9,31.32,-85.85,1
1998,9,40.42,-103.9,0
1998,9,31.23,-84.2,1
1998,9,40.62,-74.43,0
1998,8,41.03,-82.13,1
1998,9,40.65,-73.68,2
1998,9,25.67,-80.22,0
1998,7,36.12,-98.38,0
1998,11,25.9,-81.38,0
1998,10,36.4,-95.87,0
1998,10,35.48,-96.45,2
1998,10,35.6,-96.2,2
1998,9,31.02,-83.85,1
1998,10,34.52,-103.2,0
1998,11,35.02,-97.35,0
1998,10,40.68,-99.42,1
1998,10,38.88,-95.48,1
1998,9,30.9,-84.57,0
1998,9,27.18,-81.85,0
1998,6,35.12,-96.83,1
1998,9,31.57,-83.85,1
1998,9,40.63,-78.65,1
1998,9,28.23,-82.53,0
1998,9,28.5,-82.38,1
1998,1,30.38,-93.37,0
1998,1,30.38,-86.52,0
1998,9,30.08,-92.75,1
1998,9,28.12,-82.62,0
1998,8,47.03,-109.77,0
1998,8,47.03,-109.68,1
1998,8,46.98,-109.7,0
1998,1,30.5,-96.9,0
1998,9,34.43,-94.42,1
1998,9,28.37,-82.7,0
1998,9,26.93,-82.0,0
1998,8,42.27,-89.83,1
1998,1,35.48,-85.95,1
1998,9,41.03,-76.88,1
1998,9,41.08,-76.83,1
1998,7,36.12,-98.45,0
1998,11,29.65,-90.55,0
1998,8,46.8,-109.75,0
1998,10,35.82,-95.42,0
1998,5,36.92,-98.13,0
1998,9,25.87,-80.2,0
1998,11,37.53,-97.53,0
1998,8,35.08,-101.67,0
1998,10,30.13,-94.4,0
1998,10,30.17,-94.02,0
1998,5,44.28,-85.15,0
1998,10,28.72,-96.82,0
1998,9,36.08,-97.6,0
1998,9,36.07,-98.62,0
1998,1,32.23,-95.35,2
1998,10,33.15,-98.67,1
1998,5,37.52,-106.05,0
1998,10,29.17,-95.37,0
1998,9,29.75,-82.98,0
1998,9,30.38,-83.43,0
1998,9,30.72,-86.12,0
1998,9,36.58,-106.52,0
1998,5,41.37,-75.75,0
1998,1,33.1,-94.82,0
1998,6,40.62,-80.4,0
1998,6,41.0,-79.22,1
1998,1,27.57,-81.52,0
1998,10,29.92,-91.03,0
1998,9,31.12,-86.05,1
1998,5,41.43,-78.75,0
1998,1,30.53,-95.85,0
1998,1,30.53,-95.67,1
1998,6,40.05,-79.22,3
1998,9,28.97,-82.5,2
1998,9,31.42,-85.33,0
1998,9,30.22,-92.02,0
1998,9,31.77,-84.77,1
1998,9,30.32,-89.33,0
1998,9,35.73,-81.32,0
1998,9,30.48,-92.6,1
1998,8,41.77,-85.98,0
1998,8,41.62,-85.9,1
1998,6,39.98,-79.35,0
1998,6,35.08,-96.68,1
1998,9,30.18,-92.5,0
1998,5,43.5,-116.12,0
1998,11,25.08,-80.45,2
1998,5,34.6,-83.03,0
1998,6,26.95,-82.3,0
1998,9,31.07,-83.77,1
1998,9,31.17,-84.53,1
1998,9,31.03,-85.88,1
1998,1,34.8,-82.6,2
1998,9,28.42,-80.53,1
1998,8,46.58,-91.72,0
1998,6,34.05,-80.5,0
1998,6,33.73,-81.82,0
1998,9,28.83,-95.65,0
1998,9,32.07,-85.72,0
1998,9,29.95,-92.17,0
1998,9,28.62,-82.25,0
1998,8,38.98,-79.12,0
1998,9,27.82,-80.47,1
1998,9,31.3,-92.55,0
1998,9,30.65,-92.82,0
1998,8,35.53,-105.13,0
1998,8,34.1,-103.33,0
1998,6,40.3,-79.75,0
1998,8,33.27,-103.03,0
1998,9,30.53,-92.08,0
1998,1,33.05,-117.3,1
1998,8,34.97,-99.38,0
1998,8,35.42,-115.33,0
1998,8,38.1,-87.48,0
1998,10,32.37,-103.33,0
1998,9,31.38,-85.93,1
1998,9,31.48,-85.47,0
1998,9,31.45,-85.65,0
1998,6,40.17,-84.63,0
1998,10,35.55,-96.77,1
1998,10,35.33,-96.92,1
1998,1,30.15,-96.93,1
1998,10,30.5,-96.68,2
1998,10,30.6,-96.25,1
1998,10,43.78,-84.75,0
1998,11,34.7,-91.18,0
1998,10,35.38,-96.77,2
1998,10,35.4,-96.72,3
1998,1,32.47,-95.17,0
1998,1,32.68,-94.9,0
1998,9,28.82,-82.65,0
1998,9,28.63,-82.28,0
1998,5,36.08,-79.93,1
1998,5,35.92,-79.55,1
1998,9,30.68,-89.53,1
1998,9,30.28,-85.87,1
1998,9,29.73,-84.88,1
1998,10,30.22,-93.87,0
1998,10,31.27,-93.9,0
1998,6,40.25,-91.65,0
1998,6,40.08,-91.8,1
1998,1,33.78,-118.17,1
1998,10,30.17,-96.33,0
1998,6,39.62,-78.73,0
1998,9,27.98,-81.72,0
1998,10,34.48,-94.15,0
1998,9,36.23,-97.9,1
1998,9,25.92,-80.3,0
1998,10,43.7,-85.48,1
1998,10,43.82,-84.77,0
1998,6,41.45,-93.68,0
1998,6,39.88,-85.75,2
1998,6,39.97,-85.65,2
1998,4,32.17,-81.58,3
1998,6,35.13,-95.83,0
1998,5,42.1,-91.72,0
1998,5,38.2,-122.02,0
1998,5,39.5,-121.75,0
1998,6,34.52,-78.27,1
1998,6,34.47,-78.33,1
1998,5,34.37,-100.97,0
1998,5,34.47,-100.88,0
1998,5,45.63,-94.57,1
1998,5,45.02,-93.15,1
1998,5,45.17,-93.12,1
1998,5,40.33,-90.52,0
1998,5,41.32,-75.4,0
1998,5,35.12,-95.37,0
1998,6,36.23,-88.08,1
1998,1,31.3,-98.57,0
1998,5,43.03,-71.95,2
1998,1,30.35,-96.82,1
1998,1,30.48,-97.0,0
1998,5,40.48,-75.9,3
1998,6,39.67,-78.97,4
1998,1,31.07,-96.15,0
1998,1,31.1,-95.97,1
1998,4,37.88,-77.62,3
1998,4,30.98,-89.27,0
1998,4,38.45,-87.28,0
1998,5,39.52,-88.42,0
1998,5,34.97,-84.07,0
1998,6,40.33,-84.95,1
1998,6,47.92,-96.62,0
1998,6,39.73,-78.92,1
1998,5,39.77,-87.62,0
1998,6,39.25,-114.9,0
1998,6,39.92,-96.17,0
1998,5,42.4,-91.12,0
1998,1,28.78,-96.67,0
1998,4,35.22,-77.47,0
1998,5,33.15,-97.78,0
1998,6,43.7,-94.38,0
1998,1,31.32,-97.07,0
1998,6,39.15,-77.97,0
1998,6,38.93,-89.6,1
1998,5,42.38,-89.97,0
1998,5,41.5,-77.13,1
1998,1,30.55,-95.83,0
1998,10,38.92,-95.78,1
1998,9,36.05,-98.62,0
