YEAR,MONTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2009,11,33.4744,-94.4295,33.4776,-94.4245,1,0,0,0,0,75000.0,0.0,126.35614138604815,True
2009,11,45.01,-124.01,45.01,-124.01,0,0,0,0,0,35000.0,0.0,113.18363605891936,True
2009,10,37.6263,-83.9644,37.6263,-83.9644,1,0,0,0,0,0.0,0.0,57.511691268661075,True
2009,12,31.5842,-93.4995,31.6228,-93.497,0,0,0,0,0,0.0,0.0,68.89578544016938,True
2009,12,32.77,-92.54,32.84,-92.48,1,0,0,0,0,100000.0,0.0,126.94226327033579,True
2009,4,36.95,-76.78,36.9853,-76.6446,0,0,0,0,0,5000.0,0.0,20.559831008240977,True
2009,2,33.642,-82.584,33.638,-82.529,0,0,0,0,0,0.0,50000.0,129.07704193904786,True
2009,12,32.0301,-93.234,32.0636,-93.2084,0,0,0,0,0,0.0,0.0,73.82618335802918,True
2009,1,31.269,-88.032,31.2751,-88.0055,1,0,0,0,0,2500000.0,0.0,68.48195954202211,True
2009,4,37.0578,-93.3205,37.0749,-93.2998,0,0,0,0,0,100000.0,0.0,20.962098306795706,True
2009,3,34.6928,-85.8212,34.7117,-85.8056,0,0,0,0,0,15000.0,0.0,35.67648758524298,True
2009,3,30.2942,-83.3,30.2987,-83.2934,1,0,0,0,0,0.0,0.0,72.16455799259455,True
2009,3,37.6984,-87.0294,37.6963,-87.0268,0,0,0,0,0,0.0,0.0,87.26276037037597,True
2009,3,35.4172,-77.6203,35.4252,-77.6118,1,0,0,0,0,50000.0,0.0,83.38389034750433,True
2009,3,35.553,-77.375,35.5627,-77.3665,1,0,0,0,0,200000.0,0.0,97.581803192006,True
2009,3,35.0786,-86.3008,35.0883,-86.2779,1,0,0,0,0,30000.0,0.0,25.735742310057088,True
2009,3,31.8531,-93.4221,31.8555,-93.4142,0,0,0,0,0,1000.0,0.0,77.29483144874027,True
2009,3,31.27,-83.68,31.27,-83.68,0,0,0,0,0,0.0,0.0,77.1638626206521,True
2009,3,30.5963,-89.4057,30.525,-89.5049,1,0,0,0,0,20000.0,0.0,96.29254546515588,True
2009,3,30.37,-88.53,30.37,-88.53,0,0,0,0,0,18000.0,0.0,44.237952868114625,True
