YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
1995,5,30.5,-88.35,0,0,0,0,0,0.0,0.0,22.57309473740661,True
1995,7,34.03,-88.17,0,0,0,0,0,0.0,0.0,20.845764570525215,True
1995,4,32.52,-86.37,1,0,0,0,0,25000.0,0.0,54.430586625703036,True
1995,3,34.53,-86.6,0,0,0,0,0,50000.0,0.0,64.88929683821304,True
1995,4,31.03,-87.5,0,0,0,0,0,0.0,0.0,80.65645876694344,True
1995,10,31.23,-86.55,0,0,0,0,0,25000.0,0.0,95.19236474528924,True
1995,6,36.93,-90.67,0,0,0,0,0,40000.0,0.0,169.25505567294775,True
1995,5,45.13,-107.1,0,0,0,0,0,0.0,0.0,142.37583844105313,True
1995,5,37.73,-92.2,1,0,0,2,0,30000.0,0.0,119.342217506885,True
1995,6,40.43,-95.7,0,0,0,0,0,0.0,0.0,113.76566589555209,True
1995,3,31.55,-91.43,1,0,0,0,0,0.0,0.0,150.39851534433654,True
1995,4,32.08,-91.33,0,0,0,0,0,0.0,0.0,128.57156125974728,True
1995,5,40.92,-96.18,0,0,0,0,0,0.0,0.0,47.17845156223361,True
1995,5,40.87,-96.27,0,0,0,0,0,0.0,0.0,50.72057997506378,True
1995,5,39.98,-86.9,2,3,0,5,0,3500000.0,0.0,60.97186251106779,True
1995,6,40.38,-104.25,0,0,0,0,0,0.0,0.0,70.61594626937962,True
1995,4,33.68,-93.75,0,0,0,0,0,0.0,0.0,136.9416444957193,True
1995,4,33.68,-93.75,0,0,0,0,0,0.0,0.0,136.9416444957193,True
1995,4,33.13,-95.6,0,0,0,0,0,0.0,0.0,170.73098466647824,True
1995,5,36.03,-84.42,0,0,0,0,0,10000.0,0.0,92.7517656911979,True
1995,7,45.08,-94.05,1,0,0,0,0,0.0,0.0,45.970944108574884,True
1995,6,29.07,-81.05,0,0,0,0,0,20000.0,0.0,113.19955491601377,True
1995,4,33.75,-87.05,1,0,0,0,0,250000.0,0.0,69.33672434975674,True
1995,3,36.57,-100.67,1,0,0,0,0,300000.0,0.0,146.26300097193126,True
1995,5,41.65,-89.7,0,0,0,0,0,0.0,0.0,73.33091266644139,True
1995,6,34.97,-98.88,0,0,0,0,0,0.0,0.0,68.16106234356458,True
1995,7,34.95,-99.1,0,0,0,0,0,0.0,0.0,66.32792773894157,True
1995,11,31.18,-81.5,1,0,0,0,0,40000.0,0.0,79.68839482983914,True
1995,5,35.23,-99.98,0,0,0,0,0,0.0,0.0,133.05897564694865,True
1995,3,32.05,-89.33,0,0,0,0,0,0.0,0.0,66.69885588537812,True
1995,3,32.05,-89.3,0,0,0,0,0,4000.0,0.0,69.31533654918553,True
1995,5,39.37,-100.28,2,0,0,0,0,0.0,50000.0,122.08971553125834,True
1995,1,33.48,-89.73,0,0,0,0,0,2000.0,0.0,135.53379141210667,True
1995,5,38.25,-90.13,2,0,0,0,0,110000.0,0.0,69.33139491138552,True
1995,5,38.27,-90.08,1,0,0,0,0,100000.0,0.0,70.90036011552019,True
1995,1,30.33,-95.47,0,0,0,0,0,0.0,20000.0,102.59034977755731,True
1995,5,38.13,-102.85,0,0,0,0,0,0.0,0.0,169.87535102381395,True
1995,6,34.6,-100.63,0,0,0,0,0,0.0,0.0,121.00743174538033,True
1995,4,32.63,-96.52,0,0,0,0,0,0.0,0.0,73.63501449804401,True
1995,4,32.65,-96.28,1,0,0,0,0,500000.0,0.0,96.21460743337056,True
1995,5,34.4,-102.57,1,0,0,0,0,0.25,0.0,108.30575450180747,True
1995,5,39.12,-93.78,0,0,0,0,0,25000.0,4000.0,54.2283619575241,True
1995,12,29.47,-95.05,0,0,0,0,0,20000.0,0.0,2.8040922274009024,True
1995,6,35.97,-100.47,0,0,0,0,0,0.0,0.0,138.79126212829058,True
1995,7,45.92,-94.87,0,0,0,0,0,0.0,0.0,156.72555176761028,True
1995,5,36.5,-89.27,1,0,0,0,0,30000.0,0.0,77.20741277077468,True
1995,5,35.48,-86.08,0,0,0,0,0,1.0,0.0,61.096932827565624,True
1995,9,39.13,-77.2,1,0,0,0,0,25000.0,0.0,30.152269461927467,True
1995,5,45.38,-98.73,0,0,0,0,0,0.0,0.0,26.135784498341014,True
1995,7,46.27,-100.38,0,0,0,0,0,0.0,0.0,62.83210228381419,True
1995,7,46.27,-100.23,0,0,0,0,0,0.0,0.0,68.90152360615032,True
1995,4,33.33,-91.45,0,0,0,0,0,0.0,0.0,179.97819768562144,True
1995,3,31.22,-89.2,0,0,0,0,0,5000.0,0.0,109.53869574991158,True
1995,6,35.18,-100.65,2,0,0,0,0,100000.0,0.0,96.42194000349585,True
1995,6,35.12,-100.75,0,0,0,0,0,0.0,0.0,88.09221011567386,True
1995,6,35.53,-100.93,0,0,0,0,0,0.0,0.0,77.96954362741884,True
1995,6,35.2,-100.65,0,0,0,0,0,0.0,0.0,96.29891113437051,True
1995,6,35.25,-100.6,4,0,0,0,0,200000.0,0.0,100.75569516956803,True
1995,1,33.77,-81.33,1,0,0,0,0,50000.0,0.0,27.84587914257859,True
1995,6,42.12,-93.67,0,0,0,0,0,15000.0,1000.0,43.46418099630711,True
1995,4,32.63,-96.45,0,0,0,0,0,0.0,0.0,80.16968412820331,True
1995,1,34.13,-81.23,1,0,0,0,0,10000000.0,0.0,22.631903184583475,True
1995,6,43.27,-93.73,0,0,0,0,0,0.0,0.0,171.1188763449745,True
1995,4,35.05,-80.7,0,0,0,1,0,50000.0,0.0,128.33702435487254,True
1995,10,38.5,-77.15,1,0,0,0,0,10000.0,0.0,60.49384115163623,True
1995,7,39.43,-75.23,1,0,0,0,0,0.0,0.0,69.60991271183133,True
1995,5,37.78,-98.02,0,0,0,0,0,0.0,0.0,52.6336907971659,True
1995,5,37.78,-98.02,0,0,0,0,0,0.0,0.0,52.6336907971659,True
1995,7,42.23,-91.2,0,0,0,0,0,2000.0,1000.0,85.74170829716715,True
1995,3,29.82,-95.05,0,0,0,0,0,20000.0,0.0,38.80300637161763,True
1995,4,31.38,-90.33,0,0,0,0,0,2000.0,0.0,95.95640564159663,True
1995,3,35.65,-88.4,0,0,0,0,0,80000.0,0.0,137.62865929918317,True
1995,5,35.65,-88.4,0,0,0,0,0,2000.0,0.0,137.62865929918317,True
1995,5,42.42,-97.0,0,0,0,0,0,5000.0,0.0,131.70820299696013,True
1995,3,43.05,-118.73,0,0,0,0,0,0.0,0.0,207.76287608959038,True
1995,10,31.67,-90.45,0,0,0,0,0,2000.0,0.0,80.80207502832242,True
1995,7,40.38,-76.93,0,0,0,0,0,0.0,0.0,108.87389418206223,True
1995,6,40.38,-104.4,0,0,0,0,0,0.0,0.0,67.13555674721192,True
1995,8,44.02,-92.48,0,0,0,0,0,70000.0,0.0,105.53430158597575,True
1995,11,30.8,-84.32,1,0,0,0,0,100000.0,0.0,44.76515708672786,True
1995,4,32.35,-91.03,0,0,0,0,0,0.0,0.0,98.5622068247083,True
1995,5,38.25,-90.18,1,0,0,0,0,50000.0,0.0,66.38444946518288,True
1995,5,43.07,-82.7,1,0,0,0,0,5000.0,0.0,75.13613671350143,True
1995,10,36.48,-78.18,0,0,0,0,0,10000.0,0.0,94.78117083760073,True
1995,7,36.03,-90.67,0,0,0,0,0,10000.0,0.0,104.80007958540737,True
1995,1,28.55,-81.37,1,0,0,0,0,500000.0,0.0,85.23862299314557,True
1995,5,34.22,-100.97,0,0,0,0,0,0.0,0.0,100.11858299818446,True
1995,5,41.6,-90.28,0,0,0,0,0,10000.0,0.0,25.045730093063653,True
1995,5,41.6,-90.28,0,0,0,0,0,10000.0,0.0,25.045730093063653,True
1995,5,41.6,-90.28,0,0,0,0,0,5000.0,0.0,25.045730093063653,True
1995,5,41.6,-90.28,0,0,0,0,0,80000.0,0.0,25.045730093063653,True
1995,5,41.68,-90.6,1,0,0,0,0,20000.0,0.0,7.7642124313878265,True
1995,7,41.75,-90.78,2,0,0,0,0,10000.0,70000.0,22.587940663389297,True
1995,5,34.87,-82.82,0,0,0,0,0,5000.0,0.0,54.768984544309646,True
1995,10,31.23,-85.37,1,0,0,2,0,90000.0,0.0,27.004641872559528,True
1995,7,49.0,-102.52,0,0,0,0,0,0.0,0.0,280.4440801235547,True
1995,5,39.43,-101.07,0,0,0,0,0,0.0,0.0,54.60847523989368,True
1995,5,39.42,-101.05,2,0,0,1,0,700000.0,3500000.0,56.189551375583925,True
1995,4,34.63,-97.13,0,0,0,0,0,0.0,0.0,79.32600019721133,True
1995,10,30.92,-86.12,0,0,0,0,0,10000.0,0.0,43.78635559343467,True
1995,11,30.68,-86.15,1,0,0,0,0,50000.0,0.0,25.314568605137254,True
1995,3,34.13,-82.22,1,0,0,0,0,125000.0,0.0,83.76313968974382,True
1995,7,44.57,-94.2,0,0,0,0,0,0.0,0.0,58.95379924005138,True
