YEAR,MONTH,BEGIN_LAT,BEGIN_LON,TOR_F_SCALE,DEATHS_DIRECT,DEATHS_INDIRECT,INJURIES_DIRECT,INJURIES_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,RADAR_DIST,RADAR_2026
2009,11,33.4744,-94.4295,1,0,0,0,0,75000.0,0.0,126.35614138604815,True
2009,11,45.01,-124.01,0,0,0,0,0,35000.0,0.0,113.18363605891936,True
2009,10,37.6263,-83.9644,1,0,0,0,0,0.0,0.0,57.511691268661075,True
2009,12,31.5842,-93.4995,0,0,0,0,0,0.0,0.0,68.89578544016938,True
2009,12,32.77,-92.54,1,0,0,0,0,100000.0,0.0,126.94226327033579,True
2009,4,36.95,-76.78,0,0,0,0,0,5000.0,0.0,20.559831008240977,True
2009,2,33.642,-82.584,0,0,0,0,0,0.0,50000.0,129.07704193904786,True
2009,12,32.0301,-93.234,0,0,0,0,0,0.0,0.0,73.82618335802918,True
2009,1,31.269,-88.032,1,0,0,0,0,2500000.0,0.0,68.48195954202211,True
2009,4,37.0578,-93.3205,0,0,0,0,0,100000.0,0.0,20.962098306795706,True
2009,3,34.6928,-85.8212,0,0,0,0,0,15000.0,0.0,35.67648758524298,True
2009,3,30.2942,-83.3,1,0,0,0,0,0.0,0.0,72.16455799259455,True
2009,3,37.6984,-87.0294,0,0,0,0,0,0.0,0.0,87.26276037037597,True
2009,3,35.4172,-77.6203,1,0,0,0,0,50000.0,0.0,83.38389034750433,True
2009,3,35.553,-77.375,1,0,0,0,0,200000.0,0.0,97.581803192006,True
2009,3,35.0786,-86.3008,1,0,0,0,0,30000.0,0.0,25.735742310057088,True
2009,3,31.8531,-93.4221,0,0,0,0,0,1000.0,0.0,77.29483144874027,True
2009,3,31.27,-83.68,0,0,0,0,0,0.0,0.0,77.1638626206521,True
2009,3,30.5963,-89.4057,1,0,0,0,0,20000.0,0.0,96.29254546515588,True
2009,3,30.37,-88.53,0,0,0,0,0,18000.0,0.0,44.237952868114625,True
2009,2,40.1122,-85.3281,1,0,0,0,0,13000.0,0.0,92.84701480804765,True
2009,3,30.37,-90.6639,0,0,0,0,0,3000.0,0.0,29.68716588076366,True
2009,3,31.17,-90.83,1,0,0,0,0,15000.0,0.0,82.81302270112273,True
2009,3,30.2433,-89.7672,0,0,0,0,0,750.0,0.0,68.66767250680658,True
2009,3,37.34,-98.58,0,0,0,0,0,0.0,0.0,77.79398334977125,True
2009,4,33.12,-82.191,3,0,0,4,0,3000000.0,0.0,119.05447419746837,True
2009,4,33.2615,-82.1822,0,0,0,0,0,5000.0,0.0,124.65645487687503,True
2009,8,35.7898,-98.159,0,0,0,0,0,0.0,0.0,94.51842760344105,True
2009,4,36.6312,-95.0933,0,0,0,0,0,25000.0,0.0,65.94625094422389,True
2009,4,34.5011,-95.119,1,0,0,0,0,0.0,0.0,111.6729495188749,True
2009,5,38.6117,-101.9203,0,0,0,0,0,0.0,0.0,86.10497808022916,True
2009,5,39.3434,-102.6,0,0,0,0,0,0.0,0.0,77.40206067167472,True
2009,4,33.2924,-83.0002,0,0,0,0,0,10000.0,0.0,76.05573551955561,True
2009,4,32.4807,-92.8134,1,0,0,0,0,300000.0,0.0,96.48519339481795,True
2009,4,33.0541,-94.4864,2,0,0,0,0,750000.0,0.0,90.22091330616784,True
2009,4,42.4993,-113.8217,0,0,0,0,0,0.0,0.0,114.57590379292817,True
2009,4,33.048,-94.1163,0,0,0,0,0,50000.0,0.0,71.21060872311452,True
2009,4,32.6176,-94.6237,1,0,0,0,0,1000000.0,0.0,75.65935578239365,True
2009,4,32.462,-93.26,0,0,0,0,0,100000.0,0.0,54.54965616701198,True
2009,4,34.9879,-94.8267,1,0,0,0,0,20000.0,0.0,54.01768055906282,True
2009,4,34.6192,-94.5619,2,0,0,4,0,100000.0,0.0,76.82897686787447,True
2009,4,32.9788,-93.6799,0,0,0,0,0,5000.0,0.0,60.6169656603506,True
2009,3,39.194,-85.1001,1,0,0,0,0,40000.0,0.0,112.83460123867057,True
2009,3,36.2649,-96.8,0,0,0,0,0,30000.0,0.0,111.31530475170612,True
2009,4,30.2684,-89.5863,0,0,0,0,0,2000.0,0.0,83.56064606692634,True
2009,4,30.2958,-89.3436,0,0,0,0,0,0.0,0.0,105.00879967988172,True
2009,4,33.25,-82.47,1,0,0,0,0,100000.0,0.0,104.14106593357307,True
2009,2,32.152,-93.935,1,0,0,0,0,150000.0,0.0,34.37703705693758,True
2009,2,32.6063,-95.4751,1,0,0,0,0,250000.0,0.0,154.14694588138312,True
2009,2,32.578,-95.497,1,0,0,0,0,150000.0,0.0,155.89470476218995,True
2009,4,30.88,-93.88,0,0,0,0,0,0.0,0.0,91.43775476836805,True
2009,5,41.8415,-101.1933,0,0,0,0,0,5000.0,0.0,52.688338352087136,True
2009,5,41.08,-100.49,0,0,0,0,0,0.0,0.0,97.88595471788265,True
2009,4,37.28,-84.6591,0,0,0,0,0,0.0,0.0,123.76931095866534,True
2009,3,40.8437,-88.7145,0,0,0,0,0,20000.0,0.0,93.32835365771267,True
2009,3,41.2359,-87.6948,1,0,0,0,0,30000.0,0.0,52.29605664179279,True
2009,3,32.27,-84.4,0,0,0,0,0,125000.0,0.0,108.21060740202866,True
2009,4,34.1984,-84.0762,1,0,0,0,0,200000.0,0.0,103.29499641788237,True
2009,5,34.718,-77.3398,0,0,0,0,0,0.0,0.0,42.82557929007651,True
2009,4,31.9,-83.61,0,0,0,0,0,200000.0,500000.0,89.54523933779693,True
2009,4,37.126,-87.4768,1,0,0,0,0,2000.0,0.0,46.528638658671184,True
2009,4,31.2943,-90.3448,0,0,0,0,0,0.0,0.0,86.34949161837012,True
2009,5,34.3963,-81.2015,0,0,0,0,0,4000.0,0.0,50.36262710472765,True
2009,4,30.42,-88.82,0,0,0,0,0,50000.0,0.0,62.6095740314912,True
2009,4,30.58,-90.95,0,0,0,0,0,1500.0,0.0,52.39142346188812,True
2009,5,44.1088,-72.437,1,0,0,0,0,125000.0,0.0,73.27490698526087,True
2009,4,33.2905,-82.9712,0,0,0,0,0,7000.0,0.0,77.07085714049622,True
2009,5,35.7,-100.8617,0,0,0,0,0,0.0,0.0,92.65239250441962,True
2009,5,35.6225,-100.8604,0,0,0,0,0,0.0,0.0,88.25064795017718,True
2009,5,34.3385,-88.5935,0,0,0,0,0,20000.0,0.0,54.80035453595835,True
2009,6,38.0985,-89.2646,0,0,0,0,0,4000.0,0.0,122.4994416334561,True
2009,5,32.9353,-95.0785,0,0,0,0,0,0.0,0.0,127.69917692480614,True
2009,5,35.5926,-78.2648,0,0,0,0,0,28000.0,0.0,21.898917615324805,True
2009,5,35.7415,-78.1851,0,0,0,0,0,0.0,0.0,28.806484912741773,True
2009,4,34.156,-82.517,1,0,0,0,0,50000.0,0.0,85.33178390631467,True
2009,7,39.38,-101.71,0,0,0,0,0,0.0,0.0,1.675827486106873,True
2009,5,35.679,-78.1077,2,0,0,1,0,1500000.0,0.0,34.567293882641984,True
2009,5,32.0355,-92.9499,0,0,0,0,0,0.0,0.0,95.70757708681009,True
2009,5,36.8798,-80.5828,0,0,0,0,0,10000.0,0.0,31.778051257879756,True
2009,5,35.5812,-100.9071,0,0,0,0,0,0.0,0.0,82.35020000104495,True
2009,5,34.3434,-88.5713,0,0,0,0,0,10000.0,0.0,54.4204121878127,True
2009,5,34.3535,-88.5417,0,0,0,0,0,40000.0,0.0,54.408463564745,True
2009,6,41.1479,-101.201,0,0,0,0,0,0.0,0.0,103.99915954630042,True
2009,5,32.6967,-86.4258,0,0,0,0,0,10000.0,0.0,61.82785826592584,True
2009,5,34.3623,-88.318,0,0,0,0,0,15000.0,0.0,51.75925562458737,True
2009,6,37.8782,-87.2759,0,0,0,0,0,0.0,3000.0,57.85252585506828,True
